time,H,R,E,F,A
2019/5/29 13:57,0.0,0.0,1.0,0.0,1.033
2019/5/29 13:58,0.0,0.0,1.0,0.0,0.889
2019/5/29 14:02,0.0,0.0,1.0,0.0,1.695
2019/5/29 14:03,0.0,0.0,1.0,0.0,1.399
2019/5/29 14:04,0.0,0.0,1.0,0.0,1.101
2019/5/29 14:05,0.0,0.0,1.0,0.0,0.95
2019/5/29 14:08,0.0,0.0,0.0,1.0,1.008
2019/5/29 14:09,0.0,0.0,0.0,1.0,0.958
2019/5/29 14:10,0.0,0.0,0.0,1.0,1.055
2019/5/29 14:14,0.0,0.0,0.0,1.0,1.8219999999999998
2019/5/29 14:15,1.0,1.0,0.0,1.0,1.653
2019/5/29 14:16,0.0,0.0,0.0,1.0,1.238
2019/5/29 14:17,0.0,0.0,0.0,1.0,1.13
2019/5/29 14:18,0.0,0.0,0.0,1.0,1.327
2019/5/29 14:19,0.0,0.0,0.0,1.0,1.047
2019/5/29 14:22,0.0,0.0,1.0,0.0,1.2790000000000001
2019/5/29 14:23,0.0,0.0,1.0,0.0,1.003
2019/5/29 14:24,0.0,0.0,1.0,0.0,1.216
2019/5/29 14:25,9.0,9.0,1.0,0.0,1.021
2019/5/29 14:26,0.0,0.0,1.0,0.0,1.088
2019/5/29 14:30,0.0,0.0,0.0,1.0,3.325
2019/5/29 14:31,0.0,0.0,0.0,1.0,1.15
2019/5/29 14:42,0.0,0.0,0.0,1.0,1.546
2019/5/29 14:43,0.0,0.0,0.0,1.0,1.122
2019/5/29 14:45,0.0,0.0,1.0,0.0,2.351
2019/5/29 14:46,0.0,0.0,1.0,0.0,1.023
2019/5/29 14:47,0.0,0.0,1.0,0.0,1.016
2019/5/29 14:48,0.0,0.0,1.0,0.0,1.051
2019/5/29 14:49,0.0,0.0,1.0,0.0,1.18
2019/5/29 14:50,0.0,0.0,1.0,0.0,0.812
2019/5/29 14:52,0.0,0.0,1.0,0.0,1.324
2019/5/29 14:53,0.0,0.0,1.0,0.0,1.035
2019/5/29 14:56,0.0,0.0,1.0,0.0,9.269
2019/5/30 9:43,0.0,0.0,1.0,0.0,0.868
2019/5/30 9:46,0.0,0.0,1.0,0.0,0.972
2019/5/30 9:47,0.0,0.0,1.0,0.0,1.085
2019/5/30 9:48,0.0,0.0,1.0,0.0,1.109
2019/5/30 9:49,0.0,0.0,1.0,0.0,0.9620000000000001
2019/5/30 9:50,0.0,0.0,1.0,0.0,1.034
2019/5/30 9:58,0.0,0.0,0.0,1.0,1.1179999999999999
2019/5/30 10:02,0.0,0.0,1.0,0.0,0.878
2019/5/30 10:04,0.0,0.0,1.0,0.0,1.002
2019/5/30 10:05,0.0,0.0,1.0,0.0,1.234
2019/5/30 10:16,0.0,0.0,1.0,0.0,2.1390000000000002
2019/5/30 10:17,0.0,0.0,1.0,0.0,1.229
2019/5/30 10:18,0.0,0.0,1.0,0.0,1.071
2019/5/30 10:20,0.0,0.0,1.0,0.0,1.052
2019/5/30 10:27,0.0,0.0,1.0,0.0,0.805
2019/5/30 10:32,0.0,0.0,0.0,1.0,1.28
2019/5/30 10:33,0.0,0.0,0.0,1.0,0.977
2019/5/30 10:34,0.0,0.0,0.0,1.0,0.8690000000000001
2019/5/30 10:35,0.0,0.0,0.0,1.0,0.804
2019/5/30 10:39,0.0,0.0,0.0,1.0,0.84
2019/5/30 10:40,0.0,0.0,0.0,1.0,0.9109999999999999
2019/5/30 10:44,0.0,0.0,0.0,1.0,0.8220000000000001
2019/5/30 10:46,0.0,0.0,1.0,0.0,1.5030000000000001
2019/5/30 10:50,0.0,0.0,1.0,0.0,1.0
2019/5/30 10:51,0.0,0.0,1.0,0.0,1.0859999999999999
2019/5/30 10:52,0.0,0.0,1.0,0.0,1.03
2019/5/30 10:53,0.0,0.0,1.0,0.0,1.133
2019/5/30 10:56,0.0,0.0,1.0,0.0,0.9670000000000001
2019/5/30 11:00,0.0,0.0,1.0,0.0,1.057
2019/5/30 11:06,0.0,0.0,0.0,1.0,1.155
2019/5/30 11:08,0.0,0.0,0.0,1.0,0.955
2019/5/30 11:09,0.0,0.0,0.0,1.0,0.8270000000000001
2019/5/30 11:10,0.0,0.0,0.0,1.0,0.924
2019/5/30 11:11,0.0,0.0,0.0,1.0,0.86
2019/5/30 11:12,0.0,0.0,1.0,0.0,1.95
2019/5/30 11:13,0.0,0.0,1.0,0.0,0.862
2019/5/30 11:18,0.0,0.0,0.0,1.0,1.5190000000000001
2019/5/30 11:29,0.0,0.0,1.0,0.0,1.921
2019/5/30 13:01,0.0,0.0,0.0,1.0,3.15
2019/5/30 13:02,0.0,0.0,0.0,1.0,2.167
2019/5/30 13:03,0.0,0.0,0.0,1.0,1.92
2019/5/30 13:04,0.0,0.0,0.0,1.0,2.6630000000000003
2019/5/30 13:05,0.0,0.0,0.0,1.0,2.556
2019/5/30 13:06,1.0,1.0,0.0,1.0,2.734
2019/5/30 13:07,1.0,1.0,0.0,1.0,1.885
2019/5/30 13:08,1.0,1.0,0.0,1.0,1.423
2019/5/30 13:09,0.0,0.0,0.0,1.0,1.92
2019/5/30 13:12,0.0,0.0,1.0,0.0,1.443
2019/5/30 13:13,0.0,0.0,1.0,0.0,1.033
2019/5/30 13:14,0.0,0.0,1.0,0.0,0.8909999999999999
2019/5/30 13:15,0.0,0.0,1.0,0.0,0.816
2019/5/30 13:16,9.0,9.0,1.0,0.0,0.9590000000000001
2019/5/30 13:23,0.0,0.0,0.0,1.0,2.924
2019/5/30 13:38,0.0,0.0,1.0,0.0,0.8140000000000001
2019/5/30 13:49,0.0,0.0,1.0,0.0,1.183
2019/5/30 13:52,0.0,0.0,1.0,0.0,0.81
2019/5/30 13:54,0.0,0.0,1.0,0.0,0.9790000000000001
2019/5/30 13:57,0.0,0.0,0.0,1.0,0.8320000000000001
2019/5/30 14:06,0.0,0.0,0.0,1.0,0.9490000000000001
2019/5/30 14:07,0.0,0.0,0.0,1.0,0.838
2019/5/30 14:08,0.0,0.0,0.0,1.0,0.805
2019/5/30 14:09,0.0,0.0,0.0,1.0,0.812
2019/5/30 14:10,0.0,0.0,0.0,1.0,0.898
2019/5/30 14:11,0.0,0.0,0.0,1.0,0.9329999999999999
2019/5/30 14:17,0.0,0.0,1.0,0.0,1.255
2019/5/30 14:21,0.0,0.0,0.0,1.0,0.8270000000000001
2019/5/30 14:39,0.0,0.0,0.0,1.0,1.1179999999999999
2019/5/30 14:40,0.0,0.0,0.0,1.0,0.836
2019/5/30 14:41,0.0,0.0,0.0,1.0,0.991
2019/5/30 14:47,0.0,0.0,1.0,0.0,1.0859999999999999
2019/5/30 14:49,0.0,0.0,1.0,0.0,0.885
2019/5/30 14:50,0.0,0.0,1.0,0.0,1.621
2019/5/31 9:33,0.0,0.0,1.0,0.0,1.585
2019/5/31 9:34,0.0,0.0,1.0,0.0,3.221
2019/5/31 9:38,0.0,0.0,0.0,1.0,0.815
2019/5/31 9:42,0.0,0.0,0.0,1.0,1.194
2019/5/31 9:43,0.0,0.0,0.0,1.0,1.137
2019/5/31 9:44,0.0,0.0,0.0,1.0,1.023
2019/5/31 9:45,0.0,0.0,0.0,1.0,1.054
2019/5/31 9:46,1.0,1.0,0.0,1.0,1.591
2019/5/31 9:47,0.0,0.0,1.0,0.0,0.828
2019/5/31 9:49,9.0,9.0,1.0,0.0,1.16
2019/5/31 9:50,0.0,0.0,1.0,0.0,1.962
2019/5/31 9:59,0.0,0.0,0.0,1.0,1.297
2019/5/31 10:04,0.0,0.0,0.0,1.0,1.225
2019/5/31 10:05,0.0,0.0,0.0,1.0,1.042
2019/5/31 10:06,0.0,0.0,0.0,1.0,1.133
2019/5/31 10:07,0.0,0.0,0.0,1.0,0.882
2019/5/31 10:08,0.0,0.0,0.0,1.0,0.946
2019/5/31 10:09,0.0,0.0,0.0,1.0,1.239
2019/5/31 10:18,0.0,0.0,1.0,0.0,1.084
2019/5/31 10:19,0.0,0.0,1.0,0.0,0.995
2019/5/31 10:20,0.0,0.0,1.0,0.0,0.845
2019/5/31 10:21,0.0,0.0,1.0,0.0,1.072
2019/5/31 10:22,0.0,0.0,1.0,0.0,1.2229999999999999
2019/5/31 10:23,0.0,0.0,1.0,0.0,1.137
2019/5/31 10:28,0.0,0.0,1.0,0.0,1.915
2019/5/31 10:30,0.0,0.0,1.0,0.0,1.135
2019/5/31 10:31,0.0,0.0,1.0,0.0,0.935
2019/5/31 10:34,0.0,0.0,1.0,0.0,0.885
2019/5/31 10:35,0.0,0.0,1.0,0.0,0.866
2019/5/31 10:38,0.0,0.0,0.0,1.0,0.9590000000000001
2019/5/31 10:40,0.0,0.0,0.0,1.0,1.1159999999999999
2019/5/31 10:41,0.0,0.0,0.0,1.0,0.9590000000000001
2019/5/31 10:42,0.0,0.0,1.0,0.0,0.883
2019/5/31 10:44,0.0,0.0,1.0,0.0,0.813
2019/5/31 10:46,0.0,0.0,1.0,0.0,0.914
2019/5/31 10:58,0.0,0.0,0.0,1.0,1.431
2019/5/31 11:02,0.0,0.0,1.0,0.0,0.858
2019/5/31 11:03,0.0,0.0,1.0,0.0,0.82
2019/5/31 11:04,0.0,0.0,1.0,0.0,1.0
2019/5/31 11:05,0.0,0.0,1.0,0.0,0.888
2019/5/31 11:06,0.0,0.0,1.0,0.0,0.8220000000000001
2019/5/31 11:13,0.0,0.0,1.0,0.0,1.367
2019/5/31 11:19,0.0,0.0,0.0,1.0,0.802
2019/5/31 11:22,0.0,0.0,0.0,1.0,0.893
2019/5/31 11:24,0.0,0.0,0.0,1.0,0.904
2019/5/31 11:25,0.0,0.0,0.0,1.0,0.857
2019/5/31 11:26,0.0,0.0,0.0,1.0,0.9670000000000001
2019/5/31 11:28,0.0,0.0,1.0,0.0,0.853
2019/5/31 13:05,0.0,0.0,0.0,1.0,0.897
2019/5/31 13:15,0.0,0.0,0.0,1.0,1.026
2019/5/31 13:16,0.0,0.0,0.0,1.0,0.9540000000000001
2019/5/31 13:17,0.0,0.0,0.0,1.0,0.9520000000000001
2019/5/31 13:18,0.0,0.0,0.0,1.0,0.846
2019/5/31 13:19,0.0,0.0,0.0,1.0,0.8690000000000001
2019/5/31 13:20,0.0,0.0,0.0,1.0,0.883
2019/5/31 13:23,0.0,0.0,1.0,0.0,1.092
2019/5/31 13:24,0.0,0.0,1.0,0.0,0.982
2019/5/31 13:25,0.0,0.0,1.0,0.0,1.079
2019/5/31 13:26,0.0,0.0,1.0,0.0,0.9890000000000001
2019/5/31 13:27,0.0,0.0,1.0,0.0,1.177
2019/5/31 13:28,0.0,0.0,1.0,0.0,0.9209999999999999
2019/5/31 13:29,0.0,0.0,1.0,0.0,1.286
2019/5/31 13:30,0.0,0.0,1.0,0.0,1.042
2019/5/31 13:31,0.0,0.0,1.0,0.0,0.851
2019/5/31 13:42,0.0,0.0,0.0,1.0,1.119
2019/5/31 13:43,0.0,0.0,0.0,1.0,0.836
2019/5/31 13:48,0.0,0.0,1.0,0.0,1.158
2019/5/31 13:49,0.0,0.0,1.0,0.0,0.961
2019/5/31 13:50,0.0,0.0,1.0,0.0,0.8220000000000001
2019/5/31 13:55,0.0,0.0,1.0,0.0,0.805
2019/5/31 13:57,0.0,0.0,1.0,0.0,1.197
2019/5/31 13:58,0.0,0.0,1.0,0.0,1.0
2019/5/31 13:59,0.0,0.0,1.0,0.0,0.8959999999999999
2019/5/31 14:00,0.0,0.0,1.0,0.0,1.12
2019/5/31 14:01,0.0,0.0,1.0,0.0,1.057
2019/5/31 14:12,0.0,0.0,0.0,1.0,1.0070000000000001
2019/5/31 14:13,0.0,0.0,0.0,1.0,0.9670000000000001
2019/5/31 14:17,0.0,0.0,1.0,0.0,0.94
2019/5/31 14:18,0.0,0.0,1.0,0.0,0.9620000000000001
2019/5/31 14:19,0.0,0.0,1.0,0.0,0.8320000000000001
2019/5/31 14:22,0.0,0.0,0.0,1.0,1.35
2019/5/31 14:23,0.0,0.0,0.0,1.0,0.93
2019/5/31 14:24,0.0,0.0,0.0,1.0,1.101
2019/5/31 14:25,0.0,0.0,0.0,1.0,0.838
2019/5/31 14:41,0.0,0.0,0.0,1.0,1.393
2019/5/31 14:42,0.0,0.0,0.0,1.0,0.97
2019/5/31 14:44,0.0,0.0,0.0,1.0,0.8079999999999999
2019/5/31 14:46,0.0,0.0,0.0,1.0,0.853
2019/5/31 14:54,0.0,0.0,1.0,0.0,0.9740000000000001
2019/5/31 14:55,0.0,0.0,1.0,0.0,1.112
2019/5/31 14:56,0.0,0.0,1.0,0.0,1.158
2019/5/31 14:57,0.0,0.0,1.0,0.0,0.99
2019/5/31 14:58,0.0,0.0,1.0,0.0,1.27
2019/6/3 9:40,0.0,0.0,0.0,1.0,0.946
2019/6/3 9:41,0.0,0.0,0.0,1.0,0.862
2019/6/3 9:42,0.0,0.0,0.0,1.0,1.02
2019/6/3 9:43,0.0,0.0,0.0,1.0,1.274
2019/6/3 9:44,0.0,0.0,0.0,1.0,2.0669999999999997
2019/6/3 9:45,1.0,1.0,0.0,1.0,1.482
2019/6/3 9:46,1.0,1.0,0.0,1.0,1.255
2019/6/3 9:47,1.0,1.0,0.0,1.0,1.338
2019/6/3 9:48,1.0,1.0,0.0,1.0,1.345
2019/6/3 9:49,1.0,1.0,0.0,1.0,2.716
2019/6/3 9:50,0.0,0.0,0.0,1.0,2.295
2019/6/3 9:53,9.0,9.0,1.0,0.0,0.8490000000000001
2019/6/3 9:54,0.0,0.0,1.0,0.0,0.8029999999999999
2019/6/3 10:00,0.0,0.0,1.0,0.0,0.818
2019/6/3 10:01,0.0,0.0,1.0,0.0,0.843
2019/6/3 10:03,0.0,0.0,1.0,0.0,0.836
2019/6/3 10:09,0.0,0.0,0.0,1.0,1.034
2019/6/3 10:16,0.0,0.0,1.0,0.0,0.841
2019/6/3 10:30,0.0,0.0,1.0,0.0,1.003
2019/6/3 10:31,0.0,0.0,1.0,0.0,0.978
2019/6/3 10:38,0.0,0.0,0.0,1.0,1.196
2019/6/3 10:39,0.0,0.0,0.0,1.0,0.965
2019/6/3 10:40,0.0,0.0,0.0,1.0,0.83
2019/6/3 10:41,0.0,0.0,1.0,0.0,1.939
2019/6/3 10:42,0.0,0.0,1.0,0.0,0.941
2019/6/3 10:51,0.0,0.0,1.0,0.0,0.8059999999999999
2019/6/3 10:52,0.0,0.0,1.0,0.0,0.93
2019/6/3 10:53,0.0,0.0,1.0,0.0,0.992
2019/6/3 10:54,0.0,0.0,1.0,0.0,1.163
2019/6/3 11:00,0.0,0.0,0.0,1.0,1.138
2019/6/3 11:02,0.0,0.0,1.0,0.0,1.03
2019/6/3 11:03,0.0,0.0,1.0,0.0,0.919
2019/6/3 11:04,0.0,0.0,1.0,0.0,0.882
2019/6/3 11:06,0.0,0.0,1.0,0.0,0.809
2019/6/3 11:13,0.0,0.0,0.0,1.0,1.07
2019/6/3 11:15,0.0,0.0,0.0,1.0,0.9109999999999999
2019/6/3 11:16,0.0,0.0,0.0,1.0,0.932
2019/6/3 11:17,0.0,0.0,0.0,1.0,1.274
2019/6/3 11:25,0.0,0.0,0.0,1.0,1.744
2019/6/3 11:26,0.0,0.0,0.0,1.0,0.988
2019/6/3 11:29,0.0,0.0,0.0,1.0,0.8170000000000001
2019/6/3 13:02,0.0,0.0,0.0,1.0,0.838
2019/6/3 13:03,0.0,0.0,0.0,1.0,0.96
2019/6/3 13:04,0.0,0.0,0.0,1.0,1.0190000000000001
2019/6/3 13:05,0.0,0.0,0.0,1.0,1.319
2019/6/3 13:07,0.0,0.0,0.0,1.0,1.133
2019/6/3 13:08,0.0,0.0,0.0,1.0,0.875
2019/6/3 13:09,0.0,0.0,0.0,1.0,0.975
2019/6/3 13:10,0.0,0.0,0.0,1.0,0.812
2019/6/3 13:11,0.0,0.0,0.0,1.0,0.8590000000000001
2019/6/3 13:12,0.0,0.0,0.0,1.0,0.833
2019/6/3 13:17,0.0,0.0,1.0,0.0,1.263
2019/6/3 13:18,0.0,0.0,1.0,0.0,0.873
2019/6/3 13:30,0.0,0.0,1.0,0.0,1.083
2019/6/3 13:32,0.0,0.0,1.0,0.0,1.208
2019/6/3 13:36,0.0,0.0,0.0,1.0,1.403
2019/6/3 13:37,0.0,0.0,0.0,1.0,0.845
2019/6/3 13:38,0.0,0.0,0.0,1.0,0.816
2019/6/3 13:41,0.0,0.0,0.0,1.0,1.01
2019/6/3 13:44,0.0,0.0,0.0,1.0,1.411
2019/6/3 13:45,0.0,0.0,0.0,1.0,0.9790000000000001
2019/6/3 13:46,0.0,0.0,0.0,1.0,0.84
2019/6/3 13:52,0.0,0.0,1.0,0.0,2.782
2019/6/3 13:53,0.0,0.0,1.0,0.0,1.129
2019/6/3 13:54,0.0,0.0,1.0,0.0,0.887
2019/6/3 13:55,0.0,0.0,1.0,0.0,0.875
2019/6/3 13:56,0.0,0.0,1.0,0.0,0.9590000000000001
2019/6/3 13:57,0.0,0.0,1.0,0.0,0.946
2019/6/3 14:00,0.0,0.0,1.0,0.0,0.9259999999999999
2019/6/3 14:12,0.0,0.0,1.0,0.0,0.805
2019/6/3 14:27,0.0,0.0,0.0,1.0,1.256
2019/6/3 14:28,0.0,0.0,0.0,1.0,1.137
2019/6/3 14:29,0.0,0.0,0.0,1.0,1.06
2019/6/3 14:30,0.0,0.0,0.0,1.0,0.8029999999999999
2019/6/3 14:31,0.0,0.0,0.0,1.0,1.058
2019/6/3 14:32,0.0,0.0,0.0,1.0,0.81
2019/6/3 14:50,0.0,0.0,1.0,0.0,1.034
2019/6/4 9:40,0.0,0.0,1.0,0.0,3.1289999999999996
2019/6/4 9:41,0.0,0.0,1.0,0.0,1.537
2019/6/4 9:42,0.0,0.0,1.0,0.0,0.973
2019/6/4 9:43,0.0,0.0,1.0,0.0,1.2
2019/6/4 9:44,0.0,0.0,1.0,0.0,1.115
2019/6/4 9:57,0.0,0.0,1.0,0.0,1.955
2019/6/4 9:58,0.0,0.0,1.0,0.0,0.996
2019/6/4 9:59,0.0,0.0,1.0,0.0,0.898
2019/6/4 10:00,0.0,0.0,1.0,0.0,0.9359999999999999
2019/6/4 10:01,0.0,0.0,1.0,0.0,1.139
2019/6/4 10:02,0.0,0.0,1.0,0.0,0.981
2019/6/4 10:04,0.0,0.0,1.0,0.0,0.8640000000000001
2019/6/4 10:05,0.0,0.0,1.0,0.0,0.937
2019/6/4 10:12,0.0,0.0,1.0,0.0,0.935
2019/6/4 10:13,0.0,0.0,1.0,0.0,0.828
2019/6/4 10:20,0.0,0.0,0.0,1.0,0.8959999999999999
2019/6/4 10:21,0.0,0.0,0.0,1.0,1.085
2019/6/4 10:25,0.0,0.0,1.0,0.0,1.636
2019/6/4 10:26,0.0,0.0,1.0,0.0,0.861
2019/6/4 10:31,0.0,0.0,0.0,1.0,1.8
2019/6/4 10:32,0.0,0.0,0.0,1.0,1.301
2019/6/4 10:35,0.0,0.0,1.0,0.0,1.146
2019/6/4 10:36,0.0,0.0,1.0,0.0,0.883
2019/6/4 10:50,0.0,0.0,1.0,0.0,0.879
2019/6/4 10:57,0.0,0.0,0.0,1.0,0.953
2019/6/4 11:06,0.0,0.0,1.0,0.0,0.9059999999999999
2019/6/4 11:07,0.0,0.0,1.0,0.0,0.914
2019/6/4 11:09,0.0,0.0,1.0,0.0,0.807
2019/6/4 11:13,0.0,0.0,1.0,0.0,0.9279999999999999
2019/6/4 11:20,0.0,0.0,0.0,1.0,1.385
2019/6/4 11:21,0.0,0.0,0.0,1.0,1.141
2019/6/4 11:22,0.0,0.0,0.0,1.0,0.9
2019/6/4 11:23,0.0,0.0,0.0,1.0,0.998
2019/6/4 11:24,0.0,0.0,0.0,1.0,0.986
2019/6/4 11:25,0.0,0.0,0.0,1.0,0.9259999999999999
2019/6/4 13:05,0.0,0.0,1.0,0.0,3.883
2019/6/4 13:06,0.0,0.0,1.0,0.0,1.181
2019/6/4 13:12,0.0,0.0,0.0,1.0,1.068
2019/6/4 13:13,0.0,0.0,0.0,1.0,0.9359999999999999
2019/6/4 13:14,0.0,0.0,0.0,1.0,0.8640000000000001
2019/6/4 13:15,0.0,0.0,0.0,1.0,1.006
2019/6/4 13:45,0.0,0.0,0.0,1.0,1.5019999999999998
2019/6/4 13:46,0.0,0.0,0.0,1.0,0.8690000000000001
2019/6/4 13:47,0.0,0.0,0.0,1.0,1.032
2019/6/4 13:51,0.0,0.0,1.0,0.0,0.978
2019/6/4 13:55,0.0,0.0,0.0,1.0,1.229
2019/6/4 13:56,0.0,0.0,0.0,1.0,1.173
2019/6/4 13:57,0.0,0.0,0.0,1.0,1.391
2019/6/4 13:58,0.0,0.0,0.0,1.0,1.128
2019/6/4 13:59,0.0,0.0,0.0,1.0,1.153
2019/6/4 14:23,0.0,0.0,1.0,0.0,1.0090000000000001
2019/6/4 14:24,0.0,0.0,1.0,0.0,0.821
2019/6/4 14:29,0.0,0.0,0.0,1.0,1.239
2019/6/4 14:30,0.0,0.0,0.0,1.0,1.149
2019/6/4 14:44,0.0,0.0,0.0,1.0,0.8059999999999999
2019/6/5 9:39,0.0,0.0,1.0,0.0,0.9740000000000001
2019/6/5 9:41,0.0,0.0,1.0,0.0,0.8109999999999999
2019/6/5 9:44,0.0,0.0,1.0,0.0,1.28
2019/6/5 9:45,0.0,0.0,1.0,0.0,0.841
2019/6/5 9:52,0.0,0.0,1.0,0.0,0.965
2019/6/5 9:58,0.0,0.0,0.0,1.0,2.431
2019/6/5 9:59,0.0,0.0,0.0,1.0,1.0859999999999999
2019/6/5 10:00,0.0,0.0,0.0,1.0,1.2790000000000001
2019/6/5 10:01,0.0,0.0,0.0,1.0,2.795
2019/6/5 10:13,0.0,0.0,0.0,1.0,2.489
2019/6/5 10:14,0.0,0.0,0.0,1.0,0.89
2019/6/5 10:15,0.0,0.0,0.0,1.0,1.068
2019/6/5 10:16,0.0,0.0,0.0,1.0,1.318
2019/6/5 10:19,0.0,0.0,1.0,0.0,1.24
2019/6/5 10:20,0.0,0.0,1.0,0.0,0.8079999999999999
2019/6/5 10:35,0.0,0.0,1.0,0.0,0.8109999999999999
2019/6/5 10:37,0.0,0.0,1.0,0.0,0.825
2019/6/5 10:44,0.0,0.0,0.0,1.0,1.671
2019/6/5 10:45,0.0,0.0,0.0,1.0,0.924
2019/6/5 10:47,0.0,0.0,1.0,0.0,0.935
2019/6/5 10:48,0.0,0.0,1.0,0.0,0.915
2019/6/5 10:49,0.0,0.0,1.0,0.0,1.125
2019/6/5 10:50,0.0,0.0,1.0,0.0,0.9540000000000001
2019/6/5 10:51,0.0,0.0,1.0,0.0,1.251
2019/6/5 10:52,0.0,0.0,1.0,0.0,1.263
2019/6/5 11:01,0.0,0.0,0.0,1.0,1.181
2019/6/5 11:02,0.0,0.0,0.0,1.0,1.03
2019/6/5 11:04,0.0,0.0,0.0,1.0,0.8290000000000001
2019/6/5 11:05,0.0,0.0,0.0,1.0,0.948
2019/6/5 11:11,0.0,0.0,1.0,0.0,1.3969999999999998
2019/6/5 11:16,0.0,0.0,0.0,1.0,0.867
2019/6/5 11:17,0.0,0.0,0.0,1.0,0.857
2019/6/5 11:18,0.0,0.0,0.0,1.0,0.915
2019/6/5 11:22,0.0,0.0,1.0,0.0,0.943
2019/6/5 11:28,0.0,0.0,0.0,1.0,1.374
2019/6/5 11:29,0.0,0.0,0.0,1.0,0.977
2019/6/5 11:30,0.0,0.0,0.0,1.0,0.838
2019/6/5 13:05,0.0,0.0,0.0,1.0,0.88
2019/6/5 13:06,0.0,0.0,0.0,1.0,0.8809999999999999
2019/6/5 13:07,1.0,1.0,0.0,1.0,1.59
2019/6/5 13:08,1.0,1.0,0.0,1.0,1.639
2019/6/5 13:09,1.0,1.0,0.0,1.0,1.262
2019/6/5 13:12,0.0,0.0,1.0,0.0,1.136
2019/6/5 13:13,0.0,0.0,1.0,0.0,1.314
2019/6/5 13:14,0.0,0.0,1.0,0.0,1.287
2019/6/5 13:15,0.0,0.0,1.0,0.0,1.032
2019/6/5 13:26,0.0,0.0,1.0,0.0,1.442
2019/6/5 13:27,0.0,0.0,1.0,0.0,1.0270000000000001
2019/6/5 13:28,0.0,0.0,1.0,0.0,0.9129999999999999
2019/6/5 13:29,0.0,0.0,1.0,0.0,0.867
2019/6/5 13:30,9.0,9.0,1.0,0.0,1.022
2019/6/5 13:31,0.0,0.0,1.0,0.0,1.209
2019/6/5 13:33,0.0,0.0,1.0,0.0,1.2009999999999998
2019/6/5 13:52,0.0,0.0,0.0,1.0,1.005
2019/6/5 13:53,0.0,0.0,0.0,1.0,0.835
2019/6/5 13:57,0.0,0.0,1.0,0.0,1.27
2019/6/5 13:58,0.0,0.0,1.0,0.0,0.909
2019/6/5 14:01,0.0,0.0,1.0,0.0,0.8190000000000001
2019/6/5 14:17,1.0,1.0,1.0,0.0,1.3219999999999998
2019/6/5 14:20,0.0,0.0,1.0,0.0,0.8009999999999999
2019/6/5 14:31,0.0,0.0,1.0,0.0,0.929
2019/6/5 14:32,0.0,0.0,1.0,0.0,0.91
2019/6/5 14:35,0.0,0.0,1.0,0.0,0.865
2019/6/5 14:36,0.0,0.0,1.0,0.0,0.8640000000000001
2019/6/5 14:37,0.0,0.0,1.0,0.0,0.9079999999999999
2019/6/5 14:39,0.0,0.0,1.0,0.0,1.022
2019/6/5 14:40,0.0,0.0,1.0,0.0,0.935
2019/6/5 14:41,0.0,0.0,1.0,0.0,0.84
2019/6/5 14:42,0.0,0.0,1.0,0.0,0.85
2019/6/5 14:44,0.0,0.0,1.0,0.0,1.392
2019/6/6 9:31,0.0,0.0,1.0,0.0,1.026
2019/6/6 9:39,0.0,0.0,1.0,0.0,0.9570000000000001
2019/6/6 9:40,0.0,0.0,1.0,0.0,0.9390000000000001
2019/6/6 9:41,0.0,0.0,1.0,0.0,1.056
2019/6/6 9:44,0.0,0.0,1.0,0.0,1.6680000000000001
2019/6/6 9:53,0.0,0.0,0.0,1.0,0.9
2019/6/6 10:02,0.0,0.0,0.0,1.0,2.388
2019/6/6 10:03,0.0,0.0,0.0,1.0,1.527
2019/6/6 10:04,0.0,0.0,0.0,1.0,1.102
2019/6/6 10:06,0.0,0.0,0.0,1.0,0.8
2019/6/6 10:09,0.0,0.0,0.0,1.0,0.894
2019/6/6 10:11,9.0,9.0,0.0,1.0,0.927
2019/6/6 10:12,0.0,0.0,0.0,1.0,0.861
2019/6/6 10:13,0.0,0.0,0.0,1.0,0.9790000000000001
2019/6/6 10:14,0.0,0.0,0.0,1.0,0.882
2019/6/6 10:19,0.0,0.0,1.0,0.0,0.8740000000000001
2019/6/6 10:43,0.0,0.0,0.0,1.0,0.851
2019/6/6 10:49,0.0,0.0,1.0,0.0,0.8340000000000001
2019/6/6 11:09,0.0,0.0,1.0,0.0,0.932
2019/6/6 11:13,0.0,0.0,1.0,0.0,3.178
2019/6/6 11:16,0.0,0.0,0.0,1.0,0.8
2019/6/6 11:25,0.0,0.0,0.0,1.0,0.943
2019/6/6 11:26,0.0,0.0,0.0,1.0,0.8959999999999999
2019/6/6 11:28,0.0,0.0,0.0,1.0,0.8190000000000001
2019/6/6 11:29,0.0,0.0,0.0,1.0,0.883
2019/6/6 13:11,0.0,0.0,1.0,0.0,0.9209999999999999
2019/6/6 13:12,0.0,0.0,1.0,0.0,0.812
2019/6/6 13:14,0.0,0.0,1.0,0.0,0.855
2019/6/6 13:16,0.0,0.0,1.0,0.0,0.9209999999999999
2019/6/6 13:38,0.0,0.0,1.0,0.0,0.8109999999999999
2019/6/6 13:40,0.0,0.0,1.0,0.0,0.975
2019/6/6 13:43,0.0,0.0,0.0,1.0,0.88
2019/6/6 13:46,0.0,0.0,0.0,1.0,0.821
2019/6/6 13:50,0.0,0.0,1.0,0.0,0.8079999999999999
2019/6/6 13:51,0.0,0.0,1.0,0.0,0.9390000000000001
